title,prev,line,next,album,year,artist
Carnage,Here it comes around again,And it’s only love,With a little bit of rain,Carnage,2021,Nick Cave & Warren Ellis
Carnage,And it’s only love,With a little bit of rain,And I hope to see you again,Carnage,2021,Nick Cave & Warren Ellis
Carnage,With a little bit of rain,And I hope to see you again,,Carnage,2021,Nick Cave & Warren Ellis
Carnage,And I hope to see you again,,A rain deer frozen in the headlights,Carnage,2021,Nick Cave & Warren Ellis
Carnage,,A rain deer frozen in the headlights,Steps back into the woods,Carnage,2021,Nick Cave & Warren Ellis
Carnage,A rain deer frozen in the headlights,Steps back into the woods,My heart it is an open road,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Steps back into the woods,My heart it is an open road,Where we ran away for good,Carnage,2021,Nick Cave & Warren Ellis
Carnage,My heart it is an open road,Where we ran away for good,Look over there! Look over there!,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Where we ran away for good,Look over there! Look over there!,"The sun, a barefoot child with fire in his hair",Carnage,2021,Nick Cave & Warren Ellis
Carnage,Look over there! Look over there!,"The sun, a barefoot child with fire in his hair",And then a sudden sun explodes!,Carnage,2021,Nick Cave & Warren Ellis
Carnage,"The sun, a barefoot child with fire in his hair",And then a sudden sun explodes!,"It was you, it was you and only you",Carnage,2021,Nick Cave & Warren Ellis
Carnage,And then a sudden sun explodes!,"It was you, it was you and only you",And it’s only love,Carnage,2021,Nick Cave & Warren Ellis
Carnage,"It was you, it was you and only you",And it’s only love,Driving through the rain,Carnage,2021,Nick Cave & Warren Ellis
Carnage,And it’s only love,Driving through the rain,Rolling down the mountains,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Driving through the rain,Rolling down the mountains,Like a train,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Rolling down the mountains,Like a train,It’s only love,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Like a train,It’s only love,And it comes on like a train,Carnage,2021,Nick Cave & Warren Ellis
Carnage,It’s only love,And it comes on like a train,Rolling down the mountains,Carnage,2021,Nick Cave & Warren Ellis
Carnage,And it comes on like a train,Rolling down the mountains,In the rain,Carnage,2021,Nick Cave & Warren Ellis
Carnage,Rolling down the mountains,In the rain,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,The white hunter sits on his porch,With his elephant gun and his tears,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,The white hunter sits on his porch,With his elephant gun and his tears,He’ll shoot you for free,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,With his elephant gun and his tears,He’ll shoot you for free,If you come around here,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,He’ll shoot you for free,If you come around here,A protester kneels on the neck of a statue,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,If you come around here,A protester kneels on the neck of a statue,The statue says I can’t breathe,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A protester kneels on the neck of a statue,The statue says I can’t breathe,The protester says now you know how it feels,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,The statue says I can’t breathe,The protester says now you know how it feels,And kicks it into the sea,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,The protester says now you know how it feels,And kicks it into the sea,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,And kicks it into the sea,,I am a Botticelli Venus with a penis,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,I am a Botticelli Venus with a penis,Riding an enormous scalloped fan,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I am a Botticelli Venus with a penis,Riding an enormous scalloped fan,I’m a sea foam woman rising from the spray,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Riding an enormous scalloped fan,I’m a sea foam woman rising from the spray,I’m coming to do you harm,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’m a sea foam woman rising from the spray,I’m coming to do you harm,With the gun in my pants full of elephant tears,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’m coming to do you harm,With the gun in my pants full of elephant tears,And a seahorse on each arm,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,With the gun in my pants full of elephant tears,And a seahorse on each arm,With my elephant gun of tears,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,And a seahorse on each arm,With my elephant gun of tears,I’ll shoot you all for free,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,With my elephant gun of tears,I’ll shoot you all for free,If you even think about coming round here,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’ll shoot you all for free,If you even think about coming round here,I’ll shoot you in the fucking face,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,If you even think about coming round here,I’ll shoot you in the fucking face,If you think of coming around here,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’ll shoot you in the fucking face,If you think of coming around here,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,If you think of coming around here,,I’m an ice sculpture melting in the sun,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,I’m an ice sculpture melting in the sun,I’m an ice sculpture with an elephant gun,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’m an ice sculpture melting in the sun,I’m an ice sculpture with an elephant gun,I’m an ice sculpture made of elephant-sized tears,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’m an ice sculpture with an elephant gun,I’m an ice sculpture made of elephant-sized tears,Raining gas and salt upon your heads,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’m an ice sculpture made of elephant-sized tears,Raining gas and salt upon your heads,The president has called in the Feds,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Raining gas and salt upon your heads,The president has called in the Feds,I’ve been planning this for years,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,The president has called in the Feds,I’ve been planning this for years,I’ll shoot you in the fucking face,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’ve been planning this for years,I’ll shoot you in the fucking face,If you think of coming around here,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’ll shoot you in the fucking face,If you think of coming around here,I’ll shoot you for just for fun,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,If you think of coming around here,I’ll shoot you for just for fun,"I’m a statue lying on my side, in the sun",Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I’ll shoot you for just for fun,"I’m a statue lying on my side, in the sun",With the memory of an elephant,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,"I’m a statue lying on my side, in the sun",With the memory of an elephant,Evaporating before your eyes,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,With the memory of an elephant,Evaporating before your eyes,Becoming a great grey cloud of wrath,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Evaporating before your eyes,Becoming a great grey cloud of wrath,Roaring my salt upon the earth,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Becoming a great grey cloud of wrath,Roaring my salt upon the earth,I will shoot you all for free,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Roaring my salt upon the earth,I will shoot you all for free,If you so much as look at me,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,I will shoot you all for free,If you so much as look at me,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,If you so much as look at me,,A time is coming,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,A time is coming,A time is nigh,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is coming,A time is nigh,For the kingdom,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is nigh,For the kingdom,In the sky,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,For the kingdom,In the sky,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,In the sky,,Don’t ask who,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,Don’t ask who,Don’t ask why,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Don’t ask who,Don’t ask why,There’s a kingdom in the sky,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,Don’t ask why,There’s a kingdom in the sky,We’re all coming home,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,There’s a kingdom in the sky,We’re all coming home,For a while,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,We’re all coming home,For a while,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,For a while,,A time is coming,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,A time is coming,A time is nigh,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is coming,A time is nigh,For the kingdom in the sky,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is nigh,For the kingdom in the sky,We’re all coming home,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,For the kingdom in the sky,We’re all coming home,For a while,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,We’re all coming home,For a while,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,For a while,,A time is coming,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,A time is coming,A time is nigh,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is coming,A time is nigh,For the kingdom in the sky,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,A time is nigh,For the kingdom in the sky,We’re all coming home,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,For the kingdom in the sky,We’re all coming home,In a while,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,We’re all coming home,In a while,,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,In a while,,For Thomas H,Carnage,2021,Nick Cave & Warren Ellis
White Elephant,,For Thomas H,,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,,"This morning crawls towards us, darling",With a memory in its paws,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"This morning crawls towards us, darling",With a memory in its paws,A child swims between two boats,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,With a memory in its paws,A child swims between two boats,"Her mother waving from the shore, darling",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,A child swims between two boats,"Her mother waving from the shore, darling",And we won’t get to Amsterdam,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"Her mother waving from the shore, darling",And we won’t get to Amsterdam,"Or that lake in Africa, darling",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,And we won’t get to Amsterdam,"Or that lake in Africa, darling",And we won’t get to anywhere,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"Or that lake in Africa, darling",And we won’t get to anywhere,"Anytime this year, darling",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,And we won’t get to anywhere,"Anytime this year, darling",,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"Anytime this year, darling",,"And we won’t get to anywhere, darling",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,,"And we won’t get to anywhere, darling",Anytime this year,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"And we won’t get to anywhere, darling",Anytime this year,"And we won’t get to anywhere, baby",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,Anytime this year,"And we won’t get to anywhere, baby",Unless I dream you there,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"And we won’t get to anywhere, baby",Unless I dream you there,"And we won’t get to anywhere, darling",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,Unless I dream you there,"And we won’t get to anywhere, darling",Anytime this year,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"And we won’t get to anywhere, darling",Anytime this year,"And we won’t get to anywhere, baby",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,Anytime this year,"And we won’t get to anywhere, baby",Unless you take me there,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"And we won’t get to anywhere, baby",Unless you take me there,And we won’t get to Albuquerque,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,Unless you take me there,And we won’t get to Albuquerque,Anytime this year,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,And we won’t get to Albuquerque,Anytime this year,"And we won’t get to anywhere, baby",Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,Anytime this year,"And we won’t get to anywhere, baby",Unless you take me there,Carnage,2021,Nick Cave & Warren Ellis
Albuquerque,"And we won’t get to anywhere, baby",Unless you take me there,,Carnage,2021,Nick Cave & Warren Ellis
